county,precinct,office,district,candidate,party,votes,election_day,absentee
Oakland,"Troy, Precinct 28",U.S. House,11,Haley Stevens,DEM,657,,
Oakland,"Troy, Precinct 29",U.S. House,11,Haley Stevens,DEM,987,,
Oakland,"Troy, Precinct 30",U.S. House,11,Haley Stevens,DEM,229,,
Oakland,"Troy, Precinct 31",U.S. House,11,Haley Stevens,DEM,310,,
Oakland,"Troy, Precinct 32",U.S. House,11,Haley Stevens,DEM,412,,
Oakland,"Troy, Precinct 33",U.S. House,11,Haley Stevens,DEM,528,,
Oakland,"Troy, Precinct 34",U.S. House,11,Haley Stevens,DEM,458,,
Oakland,"Troy, Precinct 35",U.S. House,11,Haley Stevens,DEM,412,,
Oakland,"Troy, Precinct 36",U.S. House,11,Haley Stevens,DEM,180,,
Oakland,"Troy, Precinct 37",U.S. House,11,Haley Stevens,DEM,548,,
Oakland,"Walled Lake, Precinct 1",U.S. House,11,Haley Stevens,DEM,518,,
Oakland,"Walled Lake, Precinct 2",U.S. House,11,Haley Stevens,DEM,671,,
Oakland,"Walled Lake, Precinct 3",U.S. House,11,Haley Stevens,DEM,455,,
Oakland,"Wixom, Precinct 1",U.S. House,11,Haley Stevens,DEM,898,,
Oakland,"Wixom, Precinct 2",U.S. House,11,Haley Stevens,DEM,893,,
Oakland,"Wixom, Precinct 3",U.S. House,11,Haley Stevens,DEM,669,,
Oakland,"Wixom, Precinct 4",U.S. House,11,Haley Stevens,DEM,872,,
Oakland,"Bloomfield Township, Precinct 1",U.S. House,11,Mark Ambrose,REP,514,,
Oakland,"Bloomfield Township, Precinct 2",U.S. House,11,Mark Ambrose,REP,565,,
Oakland,"Bloomfield Township, Precinct 3",U.S. House,11,Mark Ambrose,REP,481,,
Oakland,"Bloomfield Township, Precinct 4",U.S. House,11,Mark Ambrose,REP,488,,
Oakland,"Bloomfield Township, Precinct 5",U.S. House,11,Mark Ambrose,REP,594,,
Oakland,"Bloomfield Township, Precinct 6",U.S. House,11,Mark Ambrose,REP,717,,
Oakland,"Bloomfield Township, Precinct 7",U.S. House,11,Mark Ambrose,REP,809,,
Oakland,"Bloomfield Township, Precinct 8",U.S. House,11,Mark Ambrose,REP,582,,
Oakland,"Bloomfield Township, Precinct 9",U.S. House,11,Mark Ambrose,REP,718,,
Oakland,"Bloomfield Township, Precinct 10",U.S. House,11,Mark Ambrose,REP,608,,
Oakland,"Bloomfield Township, Precinct 11",U.S. House,11,Mark Ambrose,REP,409,,
Oakland,"Bloomfield Township, Precinct 12",U.S. House,11,Mark Ambrose,REP,583,,
Oakland,"Bloomfield Township, Precinct 13",U.S. House,11,Mark Ambrose,REP,492,,
Oakland,"Bloomfield Township, Precinct 14",U.S. House,11,Mark Ambrose,REP,440,,
Oakland,"Bloomfield Township, Precinct 15",U.S. House,11,Mark Ambrose,REP,822,,
Oakland,"Bloomfield Township, Precinct 16",U.S. House,11,Mark Ambrose,REP,1245,,
Oakland,"Bloomfield Township, Precinct 17",U.S. House,11,Mark Ambrose,REP,563,,
Oakland,"Bloomfield Township, Precinct 18",U.S. House,11,Mark Ambrose,REP,759,,
Oakland,"Commerce Township, Precinct 1",U.S. House,11,Mark Ambrose,REP,849,,
Oakland,"Commerce Township, Precinct 2",U.S. House,11,Mark Ambrose,REP,798,,
Oakland,"Commerce Township, Precinct 3",U.S. House,11,Mark Ambrose,REP,778,,
Oakland,"Commerce Township, Precinct 4",U.S. House,11,Mark Ambrose,REP,891,,
Oakland,"Commerce Township, Precinct 5",U.S. House,11,Mark Ambrose,REP,950,,
Oakland,"Commerce Township, Precinct 6",U.S. House,11,Mark Ambrose,REP,657,,
Oakland,"Commerce Township, Precinct 7",U.S. House,11,Mark Ambrose,REP,975,,
Oakland,"Commerce Township, Precinct 8",U.S. House,11,Mark Ambrose,REP,1038,,
Oakland,"Commerce Township, Precinct 9",U.S. House,11,Mark Ambrose,REP,1002,,
Oakland,"Commerce Township, Precinct 10",U.S. House,11,Mark Ambrose,REP,781,,
Oakland,"Commerce Township, Precinct 11",U.S. House,11,Mark Ambrose,REP,874,,
Oakland,"Commerce Township, Precinct 12",U.S. House,11,Mark Ambrose,REP,458,,
Oakland,"Commerce Township, Precinct 13",U.S. House,11,Mark Ambrose,REP,936,,
Oakland,"Commerce Township, Precinct 14",U.S. House,11,Mark Ambrose,REP,435,,
Oakland,"Commerce Township, Precinct 15",U.S. House,11,Mark Ambrose,REP,731,,
Oakland,"Independence Township, Precinct 12",U.S. House,11,Mark Ambrose,REP,2,,
Oakland,"Royal Oak Township, Precinct 1",U.S. House,11,Mark Ambrose,REP,24,,
Oakland,"Royal Oak Township, Precinct 2",U.S. House,11,Mark Ambrose,REP,12,,
Oakland,"Waterford Township, Precinct 1",U.S. House,11,Mark Ambrose,REP,336,,
Oakland,"Waterford Township, Precinct 2",U.S. House,11,Mark Ambrose,REP,933,,
Oakland,"Waterford Township, Precinct 3",U.S. House,11,Mark Ambrose,REP,895,,
Oakland,"Waterford Township, Precinct 4",U.S. House,11,Mark Ambrose,REP,928,,
Oakland,"Waterford Township, Precinct 5",U.S. House,11,Mark Ambrose,REP,1076,,
Oakland,"Waterford Township, Precinct 6",U.S. House,11,Mark Ambrose,REP,900,,
Oakland,"Waterford Township, Precinct 7",U.S. House,11,Mark Ambrose,REP,816,,
Oakland,"Waterford Township, Precinct 8",U.S. House,11,Mark Ambrose,REP,838,,
Oakland,"Waterford Township, Precinct 9",U.S. House,11,Mark Ambrose,REP,906,,
Oakland,"Waterford Township, Precinct 10",U.S. House,11,Mark Ambrose,REP,600,,
Oakland,"Waterford Township, Precinct 11",U.S. House,11,Mark Ambrose,REP,688,,
Oakland,"Waterford Township, Precinct 12",U.S. House,11,Mark Ambrose,REP,812,,
Oakland,"Waterford Township, Precinct 13",U.S. House,11,Mark Ambrose,REP,841,,
Oakland,"Waterford Township, Precinct 14",U.S. House,11,Mark Ambrose,REP,572,,
Oakland,"Waterford Township, Precinct 15",U.S. House,11,Mark Ambrose,REP,634,,
Oakland,"Waterford Township, Precinct 16",U.S. House,11,Mark Ambrose,REP,886,,
Oakland,"Waterford Township, Precinct 17",U.S. House,11,Mark Ambrose,REP,826,,
Oakland,"Waterford Township, Precinct 18",U.S. House,11,Mark Ambrose,REP,843,,
Oakland,"Waterford Township, Precinct 19",U.S. House,11,Mark Ambrose,REP,762,,
Oakland,"Waterford Township, Precinct 20",U.S. House,11,Mark Ambrose,REP,880,,
Oakland,"Waterford Township, Precinct 21",U.S. House,11,Mark Ambrose,REP,741,,
Oakland,"West Bloomfield Township, Precinct 1",U.S. House,11,Mark Ambrose,REP,488,,
Oakland,"West Bloomfield Township, Precinct 2",U.S. House,11,Mark Ambrose,REP,747,,
Oakland,"West Bloomfield Township, Precinct 3",U.S. House,11,Mark Ambrose,REP,328,,
Oakland,"West Bloomfield Township, Precinct 4",U.S. House,11,Mark Ambrose,REP,725,,
Oakland,"West Bloomfield Township, Precinct 5",U.S. House,11,Mark Ambrose,REP,689,,
Oakland,"West Bloomfield Township, Precinct 6",U.S. House,11,Mark Ambrose,REP,466,,
Oakland,"West Bloomfield Township, Precinct 7",U.S. House,11,Mark Ambrose,REP,330,,
Oakland,"West Bloomfield Township, Precinct 8",U.S. House,11,Mark Ambrose,REP,763,,
Oakland,"West Bloomfield Township, Precinct 9",U.S. House,11,Mark Ambrose,REP,354,,
Oakland,"West Bloomfield Township, Precinct 10",U.S. House,11,Mark Ambrose,REP,630,,
Oakland,"West Bloomfield Township, Precinct 11",U.S. House,11,Mark Ambrose,REP,436,,
Oakland,"West Bloomfield Township, Precinct 12",U.S. House,11,Mark Ambrose,REP,391,,
Oakland,"West Bloomfield Township, Precinct 13",U.S. House,11,Mark Ambrose,REP,485,,
Oakland,"West Bloomfield Township, Precinct 14",U.S. House,11,Mark Ambrose,REP,634,,
Oakland,"West Bloomfield Township, Precinct 15",U.S. House,11,Mark Ambrose,REP,434,,
Oakland,"West Bloomfield Township, Precinct 16",U.S. House,11,Mark Ambrose,REP,671,,
Oakland,"West Bloomfield Township, Precinct 17",U.S. House,11,Mark Ambrose,REP,496,,
Oakland,"West Bloomfield Township, Precinct 18",U.S. House,11,Mark Ambrose,REP,627,,
Oakland,"West Bloomfield Township, Precinct 19",U.S. House,11,Mark Ambrose,REP,353,,
Oakland,"West Bloomfield Township, Precinct 20",U.S. House,11,Mark Ambrose,REP,483,,
