county,precinct,office,district,candidate,party,absentee_mail,early_voting,election_day,votes
Noble,520305,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,18,24,174,216
Noble,520305,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,50,49,448,547
Noble,520305,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,18,22,172,212
Noble,520305,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,54,39,434,527
Noble,520305,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,13,31,185,229
Noble,520305,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,54,41,431,526
Noble,520305,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,14,29,184,227
Noble,520305,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,50,39,425,514
Noble,520305,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,17,31,192,240
Noble,520305,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,37,13,173,223
Noble,520305,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,40,64,505,609
Noble,520305,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,33,17,276,326
Noble,520305,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,42,62,402,506
Noble,520305,PROPOSITION,,FOR THE PROPOSITION - YES,,45,46,419,510
Noble,520305,PROPOSITION,,AGAINST THE PROPOSITION - NO,,31,33,264,328
Noble,520307,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,37,145,352,534
Noble,520307,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,2,1,6,9
Noble,520307,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,28,37,65,130
Noble,520307,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,2,0,2
Noble,520307,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,1,1,2
Noble,520307,President,,BROCK PIERCE | KARLA BALLARD,IND,0,1,2,3
Noble,520307,Corporation Commissioner,,TODD HIETT,REP,48,151,366,565
Noble,520307,Corporation Commissioner,,TODD HAGOPIAN,LIB,13,26,48,87
Noble,520307,U.S. Senate,,JIM INHOFE,REP,38,140,320,498
Noble,520307,U.S. Senate,,ROBERT MURPHY,LIB,1,4,13,18
Noble,520307,U.S. Senate,,ABBY BROYLES,DEM,26,38,85,149
Noble,520307,U.S. Senate,,JOAN FARR,IND,1,2,4,7
Noble,520307,U.S. Senate,,A. D. NESBIT,IND,1,1,5,7
Noble,520307,U.S. House,3,FRANK D. LUCAS,REP,45,152,367,564
Noble,520307,U.S. House,3,ZOE MIDYETT,DEM,22,34,55,111
Noble,520307,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,35,105,249,389
Noble,520307,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,24,67,137,228
Noble,520307,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,37,114,249,400
Noble,520307,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,22,64,139,225
Noble,520307,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,37,110,243,390
Noble,520307,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,22,63,142,227
Noble,520307,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,37,107,241,385
Noble,520307,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,22,66,145,233
Noble,520307,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,38,101,239,378
Noble,520307,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,19,69,145,233
Noble,520307,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,34,102,235,371
Noble,520307,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,23,68,150,241
Noble,520307,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,37,99,235,371
Noble,520307,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,20,70,149,239
Noble,520307,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,35,97,236,368
Noble,520307,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,22,72,149,243
Noble,520307,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,31,40,99,170
Noble,520307,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,33,142,323,498
Noble,520307,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,27,65,169,261
Noble,520307,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,38,118,244,400
Noble,520307,PROPOSITION,,FOR THE PROPOSITION - YES,,43,122,270,435
Noble,520307,PROPOSITION,,AGAINST THE PROPOSITION - NO,,24,62,148,234
Nowata,530101,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,12,135,307,454
Nowata,530101,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,0,1,6,7
Nowata,530101,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,11,35,40,86
Nowata,530101,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,0,0
Nowata,530101,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,0,0,0
Nowata,530101,President,,BROCK PIERCE | KARLA BALLARD,IND,0,0,0,0
Nowata,530101,Corporation Commissioner,,TODD HIETT,REP,13,140,294,447
Nowata,530101,Corporation Commissioner,,TODD HAGOPIAN,LIB,7,17,49,73
Nowata,530101,U.S. Senate,,JIM INHOFE,REP,14,127,281,422
Nowata,530101,U.S. Senate,,ROBERT MURPHY,LIB,0,0,12,12
Nowata,530101,U.S. Senate,,ABBY BROYLES,DEM,9,41,49,99
Nowata,530101,U.S. Senate,,JOAN FARR,IND,0,2,6,8
Nowata,530101,U.S. Senate,,A. D. NESBIT,IND,0,1,4,5
Nowata,530101,U.S. House,2,MARKWAYNE MULLIN,REP,11,134,294,439
Nowata,530101,U.S. House,2,RICHIE CASTALDO,LIB,0,1,14,15
Nowata,530101,U.S. House,2,DANYELL LANIER,DEM,12,35,42,89
Nowata,530101,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,12,103,233,348
Nowata,530101,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,8,38,91,137
Nowata,530101,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,14,91,231,336
Nowata,530101,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,6,51,93,150
Nowata,530101,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,11,100,227,338
Nowata,530101,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,9,40,96,145
Nowata,530101,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,10,96,238,344
Nowata,530101,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,10,44,85,139
Nowata,530101,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,10,96,225,331
Nowata,530101,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,10,38,92,140
Nowata,530101,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,13,86,213,312
Nowata,530101,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,7,49,104,160
Nowata,530101,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,13,84,210,307
Nowata,530101,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,7,51,107,165
Nowata,530101,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,12,81,203,296
Nowata,530101,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,8,53,114,175
Nowata,530101,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,8,36,75,119
Nowata,530101,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,15,129,272,416
Nowata,530101,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,12,53,127,192
Nowata,530101,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,11,106,211,328
Nowata,530102,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,36,119,377,532
Nowata,530102,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,0,1,8,9
Nowata,530102,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,22,25,77,124
Nowata,530102,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,1,1
Nowata,530102,President,,KANYE WEST | MICHELLE TIDBALL,IND,1,0,0,1
Nowata,530102,President,,BROCK PIERCE | KARLA BALLARD,IND,0,0,0,0
Nowata,530102,Corporation Commissioner,,TODD HIETT,REP,43,123,383,549
Nowata,530102,Corporation Commissioner,,TODD HAGOPIAN,LIB,12,19,53,84
Nowata,530102,U.S. Senate,,JIM INHOFE,REP,30,116,362,508
Nowata,530102,U.S. Senate,,ROBERT MURPHY,LIB,2,0,11,13
Nowata,530102,U.S. Senate,,ABBY BROYLES,DEM,25,29,81,135
Nowata,530102,U.S. Senate,,JOAN FARR,IND,1,0,7,8
Nowata,530102,U.S. Senate,,A. D. NESBIT,IND,0,1,1,2
Nowata,530102,U.S. House,2,MARKWAYNE MULLIN,REP,38,119,371,528
Nowata,530102,U.S. House,2,RICHIE CASTALDO,LIB,0,6,15,21
Nowata,530102,U.S. House,2,DANYELL LANIER,DEM,20,21,72,113
Nowata,530102,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,41,101,321,463
Nowata,530102,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,15,32,107,154
Nowata,530102,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,45,82,300,427
Nowata,530102,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,11,49,131,191
Nowata,530102,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,40,89,314,443
Nowata,530102,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,15,43,112,170
Nowata,530102,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,40,92,304,436
Nowata,530102,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,14,41,122,177
Nowata,530102,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,37,89,304,430
Nowata,530102,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,16,44,117,177
Nowata,530102,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,41,80,283,404
Nowata,530102,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,12,51,136,199
Nowata,530102,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,40,82,286,408
Nowata,530102,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,13,48,132,193
Nowata,530102,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,39,75,281,395
Nowata,530102,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,14,53,138,205
Nowata,530102,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,26,32,108,166
Nowata,530102,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,33,112,348,493
Nowata,530102,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,28,54,184,266
Nowata,530102,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,28,90,267,385
Nowata,530103,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,10,37,187,234
Nowata,530103,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,0,0,2,2
Nowata,530103,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,5,6,42,53
Nowata,530103,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,1,1
Nowata,530103,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,0,0,0
Nowata,530103,President,,BROCK PIERCE | KARLA BALLARD,IND,0,0,0,0
Nowata,530103,Corporation Commissioner,,TODD HIETT,REP,10,36,193,239
Nowata,530103,Corporation Commissioner,,TODD HAGOPIAN,LIB,5,6,29,40
Nowata,530103,U.S. Senate,,JIM INHOFE,REP,10,35,178,223
Nowata,530103,U.S. Senate,,ROBERT MURPHY,LIB,0,0,5,5
Nowata,530103,U.S. Senate,,ABBY BROYLES,DEM,5,7,45,57
Nowata,530103,U.S. Senate,,JOAN FARR,IND,0,0,5,5
Nowata,530103,U.S. Senate,,A. D. NESBIT,IND,0,0,2,2
Nowata,530103,U.S. House,2,MARKWAYNE MULLIN,REP,10,36,184,230
Nowata,530103,U.S. House,2,RICHIE CASTALDO,LIB,0,1,4,5
Nowata,530103,U.S. House,2,DANYELL LANIER,DEM,5,5,47,57
Nowata,530103,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,10,32,140,182
Nowata,530103,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,5,4,67,76
Nowata,530103,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,8,33,145,186
Nowata,530103,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,6,4,65,75
Nowata,530103,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,8,31,143,182
Nowata,530103,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,7,6,68,81
Nowata,530103,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,7,32,138,177
Nowata,530103,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,7,5,73,85
Nowata,530103,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,9,31,138,178
Nowata,530103,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,6,5,69,80
Nowata,530103,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,7,29,125,161
Nowata,530103,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,6,7,83,96
Nowata,530103,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,8,28,128,164
Nowata,530103,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,5,8,79,92
Nowata,530103,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,9,28,127,164
Nowata,530103,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,4,8,81,93
Nowata,530103,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,5,3,50,58
Nowata,530103,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,10,39,180,229
Nowata,530103,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,4,14,65,83
Nowata,530103,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,10,28,164,202
Nowata,530201,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,20,25,264,309
Nowata,530201,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,0,0,5,5
Nowata,530201,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,6,1,40,47
Nowata,530201,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,1,1
Nowata,530201,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,0,0,0
Nowata,530201,President,,BROCK PIERCE | KARLA BALLARD,IND,0,0,0,0
Nowata,530201,Corporation Commissioner,,TODD HIETT,REP,20,25,261,306
Nowata,530201,Corporation Commissioner,,TODD HAGOPIAN,LIB,8,1,31,40
Nowata,530201,U.S. Senate,,JIM INHOFE,REP,23,25,246,294
Nowata,530201,U.S. Senate,,ROBERT MURPHY,LIB,0,0,8,8
Nowata,530201,U.S. Senate,,ABBY BROYLES,DEM,5,1,46,52
Nowata,530201,U.S. Senate,,JOAN FARR,IND,0,0,3,3
Nowata,530201,U.S. Senate,,A. D. NESBIT,IND,0,0,5,5
Nowata,530201,U.S. House,2,MARKWAYNE MULLIN,REP,23,25,255,303
Nowata,530201,U.S. House,2,RICHIE CASTALDO,LIB,0,0,11,11
Nowata,530201,U.S. House,2,DANYELL LANIER,DEM,5,1,42,48
Nowata,530201,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,TIMMIE BENSON,REP,26,24,274,324
Nowata,530201,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,DOUG SONENBERG,DEM,2,2,39,43
Nowata,530201,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,19,17,204,240
Nowata,530201,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,7,3,73,83
Nowata,530201,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,13,17,211,241
Nowata,530201,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,12,4,67,83
Nowata,530201,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,20,15,200,235
Nowata,530201,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,6,4,76,86
Nowata,530201,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,20,16,211,247
Nowata,530201,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,6,4,62,72
Nowata,530201,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,19,16,205,240
Nowata,530201,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,7,4,69,80
Nowata,530201,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,9,14,195,218
Nowata,530201,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,17,5,79,101
Nowata,530201,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,9,13,188,210
Nowata,530201,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,16,6,84,106
Nowata,530201,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,10,14,186,210
Nowata,530201,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,15,5,87,107
Nowata,530201,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,6,6,64,76
Nowata,530201,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,19,20,242,281
Nowata,530201,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,11,11,112,134
Nowata,530201,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,14,12,194,220
Nowata,530202,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,13,105,181,299
Nowata,530202,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,0,1,0,1
Nowata,530202,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,6,11,15,32
Nowata,530202,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,0,0
Nowata,530202,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,0,0,0
Nowata,530202,President,,BROCK PIERCE | KARLA BALLARD,IND,0,0,0,0
Nowata,530202,Corporation Commissioner,,TODD HIETT,REP,15,107,179,301
Nowata,530202,Corporation Commissioner,,TODD HAGOPIAN,LIB,3,7,14,24
Nowata,530202,U.S. Senate,,JIM INHOFE,REP,13,100,172,285
Nowata,530202,U.S. Senate,,ROBERT MURPHY,LIB,0,0,2,2
Nowata,530202,U.S. Senate,,ABBY BROYLES,DEM,6,13,18,37
Nowata,530202,U.S. Senate,,JOAN FARR,IND,0,2,2,4
Nowata,530202,U.S. Senate,,A. D. NESBIT,IND,0,1,1,2
Nowata,530202,U.S. House,2,MARKWAYNE MULLIN,REP,14,106,174,294
Nowata,530202,U.S. House,2,RICHIE CASTALDO,LIB,0,2,4,6
Nowata,530202,U.S. House,2,DANYELL LANIER,DEM,5,9,17,31
Nowata,530202,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,TIMMIE BENSON,REP,12,71,124,207
Nowata,530202,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,DOUG SONENBERG,DEM,7,46,71,124
Nowata,530202,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,17,78,119,214
Nowata,530202,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,2,28,64,94
Nowata,530202,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,13,72,114,199
Nowata,530202,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,5,35,68,108
Nowata,530202,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,15,73,121,209
Nowata,530202,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,3,31,62,96
Nowata,530202,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,14,74,120,208
Nowata,530202,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,4,31,61,96
Nowata,530202,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,15,77,115,207
Nowata,530202,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,3,27,67,97
Nowata,530202,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,13,69,107,189
Nowata,530202,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,5,35,73,113
Nowata,530202,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,12,71,109,192
Nowata,530202,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,6,33,72,111
Nowata,530202,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,11,64,105,180
Nowata,530202,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,7,40,76,123
Nowata,530202,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,4,14,29,47
Nowata,530202,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,14,99,163,276
Nowata,530202,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,10,51,59,120
Nowata,530202,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,8,58,130,196
Nowata,530203,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,15,127,284,426
Nowata,530203,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,1,1,5,7
Nowata,530203,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,10,45,55,110
Nowata,530203,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,1,1
Nowata,530203,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,1,0,1
Nowata,530203,President,,BROCK PIERCE | KARLA BALLARD,IND,0,0,0,0
Nowata,530203,Corporation Commissioner,,TODD HIETT,REP,16,132,286,434
Nowata,530203,Corporation Commissioner,,TODD HAGOPIAN,LIB,3,29,49,81
Nowata,530203,U.S. Senate,,JIM INHOFE,REP,14,119,262,395
Nowata,530203,U.S. Senate,,ROBERT MURPHY,LIB,2,2,5,9
Nowata,530203,U.S. Senate,,ABBY BROYLES,DEM,10,50,61,121
Nowata,530203,U.S. Senate,,JOAN FARR,IND,0,3,11,14
Nowata,530203,U.S. Senate,,A. D. NESBIT,IND,0,0,4,4
Nowata,530203,U.S. House,2,MARKWAYNE MULLIN,REP,16,124,281,421
Nowata,530203,U.S. House,2,RICHIE CASTALDO,LIB,1,7,6,14
Nowata,530203,U.S. House,2,DANYELL LANIER,DEM,9,42,57,108
Nowata,530203,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,TIMMIE BENSON,REP,11,87,224,322
Nowata,530203,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,DOUG SONENBERG,DEM,15,84,119,218
Nowata,530203,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,15,116,238,369
Nowata,530203,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,9,41,81,131
Nowata,530203,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,18,109,231,358
Nowata,530203,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,6,47,90,143
Nowata,530203,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,16,108,219,343
Nowata,530203,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,8,47,98,153
Nowata,530203,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,17,110,235,362
Nowata,530203,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,7,46,84,137
Nowata,530203,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,18,114,225,357
Nowata,530203,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,6,40,93,139
Nowata,530203,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,19,102,214,335
