county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Douglas,Beulah Baptist Church,Governor,,Democrat,Stacey Abrams,283,554,67,0
Douglas,Stewart,Governor,,Democrat,Stacey Abrams,363,801,80,0
Douglas,Arbor Station,Governor,,Democrat,Stacey Abrams,329,521,55,0
Douglas,Bright Star,Governor,,Democrat,Stacey Abrams,199,316,55,0
Douglas,Dorsett Shoals,Governor,,Democrat,Stacey Abrams,259,475,69,0
Douglas,Chapel Hill,Governor,,Democrat,Stacey Abrams,441,1085,118,0
Douglas,Church At Chapel Hill,Governor,,Democrat,Stacey Abrams,597,1735,120,1
Douglas,Chestnut Log,Governor,,Democrat,Stacey Abrams,381,1062,102,0
Douglas,St Julians Episcopal,Governor,,Democrat,Stacey Abrams,202,326,63,0
Douglas,Lutheran Church-GS,Governor,,Democrat,Stacey Abrams,420,1138,130,0
Douglas,First Baptist Douglasville,Governor,,Democrat,Stacey Abrams,198,684,76,0
Douglas,Factory Shoals,Governor,,Democrat,Stacey Abrams,464,1568,133,2
Douglas,Boundary Waters,Governor,,Democrat,Stacey Abrams,467,1440,75,0
Douglas,Mirror Lake Elementary,Governor,,Libertarian,Shane Hazel,12,9,1,0
Douglas,Winston,Governor,,Libertarian,Shane Hazel,4,0,0,0
Douglas,Dog River Library,Governor,,Libertarian,Shane Hazel,9,17,1,0
Douglas,Atlanta West Pentecostal,Governor,,Libertarian,Shane Hazel,5,1,1,0
Douglas,Ephesus Baptist Church,Governor,,Libertarian,Shane Hazel,10,3,1,0
Douglas,Prays Mill Gym,Governor,,Libertarian,Shane Hazel,16,18,2,0
Douglas,Turner,Governor,,Libertarian,Shane Hazel,10,7,4,0
Douglas,First Baptist Lithia Springs,Governor,,Libertarian,Shane Hazel,1,6,0,0
Douglas,Lithia Springs High School,Governor,,Libertarian,Shane Hazel,6,10,1,0
Douglas,Deer Lick,Governor,,Libertarian,Shane Hazel,4,4,0,0
Douglas,Golden Methodist Church,Governor,,Libertarian,Shane Hazel,6,7,1,0
Douglas,Old Courthouse,Governor,,Libertarian,Shane Hazel,6,10,2,0
Douglas,Beulah Baptist Church,Governor,,Libertarian,Shane Hazel,5,4,0,0
Douglas,Stewart,Governor,,Libertarian,Shane Hazel,7,3,0,0
Douglas,Arbor Station,Governor,,Libertarian,Shane Hazel,7,7,1,0
Douglas,Bright Star,Governor,,Libertarian,Shane Hazel,3,5,0,0
Douglas,Dorsett Shoals,Governor,,Libertarian,Shane Hazel,11,6,0,0
Douglas,Chapel Hill,Governor,,Libertarian,Shane Hazel,5,7,1,0
