county,precinct,office,district,candidate,party,votes
Morgan,PRECINCT 23,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,238
Morgan,PRECINCT 24,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,278
Morgan,PRECINCT 25,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,216
Morgan,PRECINCT 1,U.S. SENATOR,,ALLEN WHITT,REP,42
Morgan,PRECINCT 2,U.S. SENATOR,,ALLEN WHITT,REP,38
Morgan,PRECINCT 4,U.S. SENATOR,,ALLEN WHITT,REP,7
Morgan,PRECINCT 5,U.S. SENATOR,,ALLEN WHITT,REP,15
Morgan,PRECINCT 6,U.S. SENATOR,,ALLEN WHITT,REP,15
Morgan,PRECINCT 7,U.S. SENATOR,,ALLEN WHITT,REP,22
Morgan,PRECINCT 8,U.S. SENATOR,,ALLEN WHITT,REP,24
Morgan,PRECINCT 13,U.S. SENATOR,,ALLEN WHITT,REP,31
Morgan,PRECINCT 18,U.S. SENATOR,,ALLEN WHITT,REP,14
Morgan,PRECINCT 21,U.S. SENATOR,,ALLEN WHITT,REP,30
Morgan,PRECINCT 23,U.S. SENATOR,,ALLEN WHITT,REP,44
Morgan,PRECINCT 24,U.S. SENATOR,,ALLEN WHITT,REP,44
Morgan,PRECINCT 25,U.S. SENATOR,,ALLEN WHITT,REP,32
Morgan,PRECINCT 1,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,MATTHEW HAHN,REP,257
Morgan,PRECINCT 2,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,MATTHEW HAHN,REP,220
Morgan,PRECINCT 4,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,MATTHEW HAHN,REP,99
Morgan,PRECINCT 5,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,MATTHEW HAHN,REP,73
Morgan,PRECINCT 6,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,MATTHEW HAHN,REP,112
Morgan,PRECINCT 7,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,MATTHEW HAHN,REP,91
Morgan,PRECINCT 8,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,MATTHEW HAHN,REP,170
Morgan,PRECINCT 13,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,MATTHEW HAHN,REP,182
Morgan,PRECINCT 18,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,MATTHEW HAHN,REP,76
Morgan,PRECINCT 21,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,MATTHEW HAHN,REP,158
Morgan,PRECINCT 23,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,MATTHEW HAHN,REP,152
Morgan,PRECINCT 24,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,MATTHEW HAHN,REP,189
Morgan,PRECINCT 25,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,MATTHEW HAHN,REP,158
Morgan,PRECINCT 1,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,ALEX X MOONEY,REP,219
Morgan,PRECINCT 2,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,ALEX X MOONEY,REP,204
Morgan,PRECINCT 4,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,ALEX X MOONEY,REP,90
Morgan,PRECINCT 5,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,ALEX X MOONEY,REP,86
Morgan,PRECINCT 6,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,ALEX X MOONEY,REP,76
Morgan,PRECINCT 7,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,ALEX X MOONEY,REP,53
Morgan,PRECINCT 8,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,ALEX X MOONEY,REP,161
Morgan,PRECINCT 13,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,ALEX X MOONEY,REP,183
Morgan,PRECINCT 18,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,ALEX X MOONEY,REP,55
Morgan,PRECINCT 21,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,ALEX X MOONEY,REP,148
Morgan,PRECINCT 23,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,ALEX X MOONEY,REP,170
Morgan,PRECINCT 24,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,ALEX X MOONEY,REP,186
Morgan,PRECINCT 25,"U.S. HOUSE OF REPRESENTATIVES, 2nd Congressional District",2nd Congressional District - REP,ALEX X MOONEY,REP,121
Morgan,PRECINCT 1,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,22
Morgan,PRECINCT 2,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,16
Morgan,PRECINCT 4,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,3
Morgan,PRECINCT 5,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,11
Morgan,PRECINCT 6,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,13
Morgan,PRECINCT 7,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,12
Morgan,PRECINCT 8,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,14
Morgan,PRECINCT 13,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,16
Morgan,PRECINCT 18,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,10
Morgan,PRECINCT 21,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,9
Morgan,PRECINCT 23,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,16
Morgan,PRECINCT 24,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,29
Morgan,PRECINCT 25,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,12
Morgan,PRECINCT 1,GOVERNOR,,JIM JUSTICE,REP,224
Morgan,PRECINCT 2,GOVERNOR,,JIM JUSTICE,REP,206
Morgan,PRECINCT 4,GOVERNOR,,JIM JUSTICE,REP,91
Morgan,PRECINCT 5,GOVERNOR,,JIM JUSTICE,REP,82
Morgan,PRECINCT 6,GOVERNOR,,JIM JUSTICE,REP,98
Morgan,PRECINCT 7,GOVERNOR,,JIM JUSTICE,REP,66
Morgan,PRECINCT 8,GOVERNOR,,JIM JUSTICE,REP,146
Morgan,PRECINCT 13,GOVERNOR,,JIM JUSTICE,REP,164
Morgan,PRECINCT 18,GOVERNOR,,JIM JUSTICE,REP,62
Morgan,PRECINCT 21,GOVERNOR,,JIM JUSTICE,REP,160
Morgan,PRECINCT 23,GOVERNOR,,JIM JUSTICE,REP,123
Morgan,PRECINCT 24,GOVERNOR,,JIM JUSTICE,REP,169
Morgan,PRECINCT 25,GOVERNOR,,JIM JUSTICE,REP,154
Morgan,PRECINCT 1,GOVERNOR,,"MICHAEL ""MIKE"" FOLK",REP,113
Morgan,PRECINCT 2,GOVERNOR,,"MICHAEL ""MIKE"" FOLK",REP,105
Morgan,PRECINCT 4,GOVERNOR,,"MICHAEL ""MIKE"" FOLK",REP,38
Morgan,PRECINCT 5,GOVERNOR,,"MICHAEL ""MIKE"" FOLK",REP,45
Morgan,PRECINCT 6,GOVERNOR,,"MICHAEL ""MIKE"" FOLK",REP,39
Morgan,PRECINCT 7,GOVERNOR,,"MICHAEL ""MIKE"" FOLK",REP,33
Morgan,PRECINCT 8,GOVERNOR,,"MICHAEL ""MIKE"" FOLK",REP,93
Morgan,PRECINCT 13,GOVERNOR,,"MICHAEL ""MIKE"" FOLK",REP,107
Morgan,PRECINCT 18,GOVERNOR,,"MICHAEL ""MIKE"" FOLK",REP,22
Morgan,PRECINCT 21,GOVERNOR,,"MICHAEL ""MIKE"" FOLK",REP,51
Morgan,PRECINCT 23,GOVERNOR,,"MICHAEL ""MIKE"" FOLK",REP,119
Morgan,PRECINCT 24,GOVERNOR,,"MICHAEL ""MIKE"" FOLK",REP,84
Morgan,PRECINCT 25,GOVERNOR,,"MICHAEL ""MIKE"" FOLK",REP,49
Morgan,PRECINCT 1,GOVERNOR,,WOODY THRASHER,REP,101
Morgan,PRECINCT 2,GOVERNOR,,WOODY THRASHER,REP,90
Morgan,PRECINCT 4,GOVERNOR,,WOODY THRASHER,REP,47
Morgan,PRECINCT 5,GOVERNOR,,WOODY THRASHER,REP,24
Morgan,PRECINCT 6,GOVERNOR,,WOODY THRASHER,REP,37
Morgan,PRECINCT 7,GOVERNOR,,WOODY THRASHER,REP,26
Morgan,PRECINCT 8,GOVERNOR,,WOODY THRASHER,REP,72
Morgan,PRECINCT 13,GOVERNOR,,WOODY THRASHER,REP,73
Morgan,PRECINCT 18,GOVERNOR,,WOODY THRASHER,REP,34
Morgan,PRECINCT 21,GOVERNOR,,WOODY THRASHER,REP,84
Morgan,PRECINCT 23,GOVERNOR,,WOODY THRASHER,REP,59
Morgan,PRECINCT 24,GOVERNOR,,WOODY THRASHER,REP,96
Morgan,PRECINCT 25,GOVERNOR,,WOODY THRASHER,REP,58
Morgan,PRECINCT 1,GOVERNOR,,BROOKE LUNSFORD,REP,3
Morgan,PRECINCT 2,GOVERNOR,,BROOKE LUNSFORD,REP,1
Morgan,PRECINCT 4,GOVERNOR,,BROOKE LUNSFORD,REP,2
Morgan,PRECINCT 5,GOVERNOR,,BROOKE LUNSFORD,REP,0
Morgan,PRECINCT 6,GOVERNOR,,BROOKE LUNSFORD,REP,1
Morgan,PRECINCT 7,GOVERNOR,,BROOKE LUNSFORD,REP,0
Morgan,PRECINCT 8,GOVERNOR,,BROOKE LUNSFORD,REP,3
Morgan,PRECINCT 13,GOVERNOR,,BROOKE LUNSFORD,REP,2
Morgan,PRECINCT 18,GOVERNOR,,BROOKE LUNSFORD,REP,1
Morgan,PRECINCT 21,GOVERNOR,,BROOKE LUNSFORD,REP,2
Morgan,PRECINCT 23,GOVERNOR,,BROOKE LUNSFORD,REP,1
Morgan,PRECINCT 24,GOVERNOR,,BROOKE LUNSFORD,REP,2
Morgan,PRECINCT 25,GOVERNOR,,BROOKE LUNSFORD,REP,3
Morgan,PRECINCT 1,GOVERNOR,,DOUG SIX,REP,4
Morgan,PRECINCT 2,GOVERNOR,,DOUG SIX,REP,5
Morgan,PRECINCT 4,GOVERNOR,,DOUG SIX,REP,1
Morgan,PRECINCT 5,GOVERNOR,,DOUG SIX,REP,0
Morgan,PRECINCT 6,GOVERNOR,,DOUG SIX,REP,0
Morgan,PRECINCT 7,GOVERNOR,,DOUG SIX,REP,1
Morgan,PRECINCT 8,GOVERNOR,,DOUG SIX,REP,3
Morgan,PRECINCT 13,GOVERNOR,,DOUG SIX,REP,3
Morgan,PRECINCT 18,GOVERNOR,,DOUG SIX,REP,2
Morgan,PRECINCT 21,GOVERNOR,,DOUG SIX,REP,5
Morgan,PRECINCT 23,GOVERNOR,,DOUG SIX,REP,2
Morgan,PRECINCT 24,GOVERNOR,,DOUG SIX,REP,7
Morgan,PRECINCT 25,GOVERNOR,,DOUG SIX,REP,3
Morgan,PRECINCT 1,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Morgan,PRECINCT 2,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,4
Morgan,PRECINCT 4,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Morgan,PRECINCT 5,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Morgan,PRECINCT 6,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Morgan,PRECINCT 7,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Morgan,PRECINCT 8,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Morgan,PRECINCT 13,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,4
Morgan,PRECINCT 18,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Morgan,PRECINCT 21,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Morgan,PRECINCT 23,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Morgan,PRECINCT 24,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,4
Morgan,PRECINCT 25,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Morgan,PRECINCT 1,SECRETARY OF STATE,,MAC WARNER,REP,374
Morgan,PRECINCT 2,SECRETARY OF STATE,,MAC WARNER,REP,344
Morgan,PRECINCT 4,SECRETARY OF STATE,,MAC WARNER,REP,147
Morgan,PRECINCT 5,SECRETARY OF STATE,,MAC WARNER,REP,120
Morgan,PRECINCT 6,SECRETARY OF STATE,,MAC WARNER,REP,128
Morgan,PRECINCT 7,SECRETARY OF STATE,,MAC WARNER,REP,108
Morgan,PRECINCT 8,SECRETARY OF STATE,,MAC WARNER,REP,262
Morgan,PRECINCT 13,SECRETARY OF STATE,,MAC WARNER,REP,280
Morgan,PRECINCT 18,SECRETARY OF STATE,,MAC WARNER,REP,104
Morgan,PRECINCT 21,SECRETARY OF STATE,,MAC WARNER,REP,251
Morgan,PRECINCT 23,SECRETARY OF STATE,,MAC WARNER,REP,263
Morgan,PRECINCT 24,SECRETARY OF STATE,,MAC WARNER,REP,300
Morgan,PRECINCT 25,SECRETARY OF STATE,,MAC WARNER,REP,231
Morgan,PRECINCT 1,AUDITOR,,"JOHN ""JB"" MCCUSKEY",REP,357
Morgan,PRECINCT 2,AUDITOR,,"JOHN ""JB"" MCCUSKEY",REP,324
Morgan,PRECINCT 4,AUDITOR,,"JOHN ""JB"" MCCUSKEY",REP,138
Morgan,PRECINCT 5,AUDITOR,,"JOHN ""JB"" MCCUSKEY",REP,119
Morgan,PRECINCT 6,AUDITOR,,"JOHN ""JB"" MCCUSKEY",REP,125
Morgan,PRECINCT 7,AUDITOR,,"JOHN ""JB"" MCCUSKEY",REP,107
Morgan,PRECINCT 8,AUDITOR,,"JOHN ""JB"" MCCUSKEY",REP,256
Morgan,PRECINCT 13,AUDITOR,,"JOHN ""JB"" MCCUSKEY",REP,268
Morgan,PRECINCT 18,AUDITOR,,"JOHN ""JB"" MCCUSKEY",REP,94
Morgan,PRECINCT 21,AUDITOR,,"JOHN ""JB"" MCCUSKEY",REP,242
Morgan,PRECINCT 23,AUDITOR,,"JOHN ""JB"" MCCUSKEY",REP,257
Morgan,PRECINCT 24,AUDITOR,,"JOHN ""JB"" MCCUSKEY",REP,278
Morgan,PRECINCT 25,AUDITOR,,"JOHN ""JB"" MCCUSKEY",REP,222
Morgan,PRECINCT 1,TREASURER,,RILEY MOORE,REP,367
Morgan,PRECINCT 2,TREASURER,,RILEY MOORE,REP,333
Morgan,PRECINCT 4,TREASURER,,RILEY MOORE,REP,144
Morgan,PRECINCT 5,TREASURER,,RILEY MOORE,REP,119
Morgan,PRECINCT 6,TREASURER,,RILEY MOORE,REP,128
Morgan,PRECINCT 7,TREASURER,,RILEY MOORE,REP,108
Morgan,PRECINCT 8,TREASURER,,RILEY MOORE,REP,258
Morgan,PRECINCT 13,TREASURER,,RILEY MOORE,REP,275
Morgan,PRECINCT 18,TREASURER,,RILEY MOORE,REP,98
Morgan,PRECINCT 21,TREASURER,,RILEY MOORE,REP,251
Morgan,PRECINCT 23,TREASURER,,RILEY MOORE,REP,270
Morgan,PRECINCT 24,TREASURER,,RILEY MOORE,REP,290
Morgan,PRECINCT 25,TREASURER,,RILEY MOORE,REP,231
Morgan,PRECINCT 1,COMMISSIONER OF AGRICULTURE,,KENT LEONHARDT,REP,269
Morgan,PRECINCT 2,COMMISSIONER OF AGRICULTURE,,KENT LEONHARDT,REP,262
Morgan,PRECINCT 4,COMMISSIONER OF AGRICULTURE,,KENT LEONHARDT,REP,104
Morgan,PRECINCT 5,COMMISSIONER OF AGRICULTURE,,KENT LEONHARDT,REP,92
Morgan,PRECINCT 6,COMMISSIONER OF AGRICULTURE,,KENT LEONHARDT,REP,105
Morgan,PRECINCT 7,COMMISSIONER OF AGRICULTURE,,KENT LEONHARDT,REP,78
Morgan,PRECINCT 8,COMMISSIONER OF AGRICULTURE,,KENT LEONHARDT,REP,195
Morgan,PRECINCT 13,COMMISSIONER OF AGRICULTURE,,KENT LEONHARDT,REP,215
Morgan,PRECINCT 18,COMMISSIONER OF AGRICULTURE,,KENT LEONHARDT,REP,63
Morgan,PRECINCT 21,COMMISSIONER OF AGRICULTURE,,KENT LEONHARDT,REP,176
Morgan,PRECINCT 23,COMMISSIONER OF AGRICULTURE,,KENT LEONHARDT,REP,192
Morgan,PRECINCT 24,COMMISSIONER OF AGRICULTURE,,KENT LEONHARDT,REP,224
Morgan,PRECINCT 25,COMMISSIONER OF AGRICULTURE,,KENT LEONHARDT,REP,165
Morgan,PRECINCT 1,COMMISSIONER OF AGRICULTURE,,ROY RAMEY,REP,93
Morgan,PRECINCT 2,COMMISSIONER OF AGRICULTURE,,ROY RAMEY,REP,83
Morgan,PRECINCT 4,COMMISSIONER OF AGRICULTURE,,ROY RAMEY,REP,33
Morgan,PRECINCT 5,COMMISSIONER OF AGRICULTURE,,ROY RAMEY,REP,28
Morgan,PRECINCT 6,COMMISSIONER OF AGRICULTURE,,ROY RAMEY,REP,34
Morgan,PRECINCT 7,COMMISSIONER OF AGRICULTURE,,ROY RAMEY,REP,33
Morgan,PRECINCT 8,COMMISSIONER OF AGRICULTURE,,ROY RAMEY,REP,68
Morgan,PRECINCT 13,COMMISSIONER OF AGRICULTURE,,ROY RAMEY,REP,69
Morgan,PRECINCT 18,COMMISSIONER OF AGRICULTURE,,ROY RAMEY,REP,32
Morgan,PRECINCT 21,COMMISSIONER OF AGRICULTURE,,ROY RAMEY,REP,74
Morgan,PRECINCT 23,COMMISSIONER OF AGRICULTURE,,ROY RAMEY,REP,87
Morgan,PRECINCT 24,COMMISSIONER OF AGRICULTURE,,ROY RAMEY,REP,87
Morgan,PRECINCT 25,COMMISSIONER OF AGRICULTURE,,ROY RAMEY,REP,57
Morgan,PRECINCT 1,ATTORNEY GENERAL,,PATRICK MORRISEY,REP,379
Morgan,PRECINCT 2,ATTORNEY GENERAL,,PATRICK MORRISEY,REP,344
Morgan,PRECINCT 4,ATTORNEY GENERAL,,PATRICK MORRISEY,REP,155
Morgan,PRECINCT 5,ATTORNEY GENERAL,,PATRICK MORRISEY,REP,132
Morgan,PRECINCT 6,ATTORNEY GENERAL,,PATRICK MORRISEY,REP,140
Morgan,PRECINCT 7,ATTORNEY GENERAL,,PATRICK MORRISEY,REP,111
Morgan,PRECINCT 8,ATTORNEY GENERAL,,PATRICK MORRISEY,REP,273
Morgan,PRECINCT 13,ATTORNEY GENERAL,,PATRICK MORRISEY,REP,300
Morgan,PRECINCT 18,ATTORNEY GENERAL,,PATRICK MORRISEY,REP,105
Morgan,PRECINCT 21,ATTORNEY GENERAL,,PATRICK MORRISEY,REP,255
Morgan,PRECINCT 23,ATTORNEY GENERAL,,PATRICK MORRISEY,REP,276
Morgan,PRECINCT 24,ATTORNEY GENERAL,,PATRICK MORRISEY,REP,315
Morgan,PRECINCT 25,ATTORNEY GENERAL,,PATRICK MORRISEY,REP,236
Morgan,PRECINCT 1,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,CRAIG P. BLAIR,REP,261
Morgan,PRECINCT 2,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,CRAIG P. BLAIR,REP,224
Morgan,PRECINCT 4,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,CRAIG P. BLAIR,REP,102
Morgan,PRECINCT 5,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,CRAIG P. BLAIR,REP,83
Morgan,PRECINCT 6,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,CRAIG P. BLAIR,REP,101
Morgan,PRECINCT 7,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,CRAIG P. BLAIR,REP,79
Morgan,PRECINCT 8,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,CRAIG P. BLAIR,REP,186
Morgan,PRECINCT 13,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,CRAIG P. BLAIR,REP,213
Morgan,PRECINCT 18,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,CRAIG P. BLAIR,REP,55
Morgan,PRECINCT 21,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,CRAIG P. BLAIR,REP,183
Morgan,PRECINCT 23,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,CRAIG P. BLAIR,REP,200
Morgan,PRECINCT 24,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,CRAIG P. BLAIR,REP,200
Morgan,PRECINCT 25,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,CRAIG P. BLAIR,REP,140
Morgan,PRECINCT 1,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,KENNETH MATTSON,REP,151
Morgan,PRECINCT 2,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,KENNETH MATTSON,REP,164
Morgan,PRECINCT 4,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,KENNETH MATTSON,REP,54
Morgan,PRECINCT 5,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,KENNETH MATTSON,REP,56
Morgan,PRECINCT 6,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,KENNETH MATTSON,REP,61
Morgan,PRECINCT 7,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,KENNETH MATTSON,REP,44
Morgan,PRECINCT 8,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,KENNETH MATTSON,REP,114
Morgan,PRECINCT 13,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,KENNETH MATTSON,REP,99
Morgan,PRECINCT 18,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,KENNETH MATTSON,REP,54
Morgan,PRECINCT 21,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,KENNETH MATTSON,REP,103
Morgan,PRECINCT 23,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,KENNETH MATTSON,REP,105
Morgan,PRECINCT 24,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,KENNETH MATTSON,REP,134
Morgan,PRECINCT 25,"STATE SENATOR, 15th Senatorial District",15th Senatorial District - REP,KENNETH MATTSON,REP,107
Morgan,PRECINCT 1,"HOUSE OF DELEGATES, 58th District",58th District - REP,GEORGE A MILLER,REP,243
Morgan,PRECINCT 2,"HOUSE OF DELEGATES, 58th District",58th District - REP,GEORGE A MILLER,REP,204
Morgan,PRECINCT 4,"HOUSE OF DELEGATES, 58th District",58th District - REP,GEORGE A MILLER,REP,126
Morgan,PRECINCT 5,"HOUSE OF DELEGATES, 58th District",58th District - REP,GEORGE A MILLER,REP,95
Morgan,PRECINCT 6,"HOUSE OF DELEGATES, 58th District",58th District - REP,GEORGE A MILLER,REP,92
Morgan,PRECINCT 7,"HOUSE OF DELEGATES, 58th District",58th District - REP,GEORGE A MILLER,REP,65
Morgan,PRECINCT 8,"HOUSE OF DELEGATES, 58th District",58th District - REP,GEORGE A MILLER,REP,190
Morgan,PRECINCT 13,"HOUSE OF DELEGATES, 58th District",58th District - REP,GEORGE A MILLER,REP,199
Morgan,PRECINCT 18,"HOUSE OF DELEGATES, 58th District",58th District - REP,GEORGE A MILLER,REP,88
Morgan,PRECINCT 1,"HOUSE OF DELEGATES, 58th District",58th District - REP,DARYL E COWLES,REP,227
Morgan,PRECINCT 2,"HOUSE OF DELEGATES, 58th District",58th District - REP,DARYL E COWLES,REP,222
Morgan,PRECINCT 4,"HOUSE OF DELEGATES, 58th District",58th District - REP,DARYL E COWLES,REP,72
Morgan,PRECINCT 5,"HOUSE OF DELEGATES, 58th District",58th District - REP,DARYL E COWLES,REP,70
Morgan,PRECINCT 6,"HOUSE OF DELEGATES, 58th District",58th District - REP,DARYL E COWLES,REP,105
Morgan,PRECINCT 7,"HOUSE OF DELEGATES, 58th District",58th District - REP,DARYL E COWLES,REP,80
Morgan,PRECINCT 8,"HOUSE OF DELEGATES, 58th District",58th District - REP,DARYL E COWLES,REP,144
Morgan,PRECINCT 13,"HOUSE OF DELEGATES, 58th District",58th District - REP,DARYL E COWLES,REP,166
Morgan,PRECINCT 18,"HOUSE OF DELEGATES, 58th District",58th District - REP,DARYL E COWLES,REP,41
Morgan,PRECINCT 21,"HOUSE OF DELEGATES, 59th District",59th District - REP,LARRY D. KUMP,REP,170
Morgan,PRECINCT 23,"HOUSE OF DELEGATES, 59th District",59th District - REP,LARRY D. KUMP,REP,123
Morgan,PRECINCT 24,"HOUSE OF DELEGATES, 59th District",59th District - REP,LARRY D. KUMP,REP,183
Morgan,PRECINCT 25,"HOUSE OF DELEGATES, 59th District",59th District - REP,LARRY D. KUMP,REP,127
Morgan,PRECINCT 21,"HOUSE OF DELEGATES, 59th District",59th District - REP,KEN REED,REP,134
Morgan,PRECINCT 23,"HOUSE OF DELEGATES, 59th District",59th District - REP,KEN REED,REP,192
Morgan,PRECINCT 24,"HOUSE OF DELEGATES, 59th District",59th District - REP,KEN REED,REP,191
Morgan,PRECINCT 25,"HOUSE OF DELEGATES, 59th District",59th District - REP,KEN REED,REP,149
Morgan,PRECINCT 1,COUNTY COMMISSIONER,,JOEL R. TUTTLE,REP,305
Morgan,PRECINCT 2,COUNTY COMMISSIONER,,JOEL R. TUTTLE,REP,292
Morgan,PRECINCT 4,COUNTY COMMISSIONER,,JOEL R. TUTTLE,REP,127
Morgan,PRECINCT 5,COUNTY COMMISSIONER,,JOEL R. TUTTLE,REP,108
Morgan,PRECINCT 6,COUNTY COMMISSIONER,,JOEL R. TUTTLE,REP,127
Morgan,PRECINCT 7,COUNTY COMMISSIONER,,JOEL R. TUTTLE,REP,94
Morgan,PRECINCT 8,COUNTY COMMISSIONER,,JOEL R. TUTTLE,REP,223
Morgan,PRECINCT 13,COUNTY COMMISSIONER,,JOEL R. TUTTLE,REP,179
Morgan,PRECINCT 18,COUNTY COMMISSIONER,,JOEL R. TUTTLE,REP,45
Morgan,PRECINCT 21,COUNTY COMMISSIONER,,JOEL R. TUTTLE,REP,212
Morgan,PRECINCT 23,COUNTY COMMISSIONER,,JOEL R. TUTTLE,REP,211
Morgan,PRECINCT 24,COUNTY COMMISSIONER,,JOEL R. TUTTLE,REP,261
Morgan,PRECINCT 25,COUNTY COMMISSIONER,,JOEL R. TUTTLE,REP,211
Morgan,PRECINCT 1,COUNTY COMMISSIONER,,"TIM ""TJ"" JOHNSON",REP,156
Morgan,PRECINCT 2,COUNTY COMMISSIONER,,"TIM ""TJ"" JOHNSON",REP,120
Morgan,PRECINCT 4,COUNTY COMMISSIONER,,"TIM ""TJ"" JOHNSON",REP,61
Morgan,PRECINCT 5,COUNTY COMMISSIONER,,"TIM ""TJ"" JOHNSON",REP,53
Morgan,PRECINCT 6,COUNTY COMMISSIONER,,"TIM ""TJ"" JOHNSON",REP,66
Morgan,PRECINCT 7,COUNTY COMMISSIONER,,"TIM ""TJ"" JOHNSON",REP,49
Morgan,PRECINCT 8,COUNTY COMMISSIONER,,"TIM ""TJ"" JOHNSON",REP,111
Morgan,PRECINCT 13,COUNTY COMMISSIONER,,"TIM ""TJ"" JOHNSON",REP,187
