county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Dawson,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,866,1015,75,1
Dawson,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,397,558,65,2
Dawson,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,1140,1434,115,3
Dawson,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,1142,1445,113,3
Dawson,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,1136,1402,111,3
Dawson,not available,U.S. House,7,Democrat,Bob Christian,126,185,28,0
Dawson,not available,U.S. House,7,Republican,Rich Mccormick,1032,1305,99,3
DeKalb,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,45745,28173,2394,31
DeKalb,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,45446,27945,2381,32
DeKalb,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,45176,27831,2368,32
DeKalb,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,13614,8271,798,10
DeKalb,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,45379,27933,2355,31
DeKalb,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,45831,28234,2404,32
DeKalb,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,45739,28154,2392,32
DeKalb,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,36033,21944,1928,27
DeKalb,not available,District Attorney,Stone Mountain Judicial Circuit,Democrat,Sherry Boston,42776,27521,2305,31
DeKalb,not available,State House,52,Democrat,Shea Roberts,901,710,28,0
DeKalb,not available,State House,52,Republican,Robert Brandon McNeily,381,208,8,0
DeKalb,not available,State House,80,Democrat,Long Tran,1862,1789,85,0
DeKalb,not available,State House,80,Republican,Brian Anderson,933,593,41,0
DeKalb,not available,State House,83,Democrat,Karen Lupton,1449,745,46,1
DeKalb,not available,State House,83,Republican,Catherine Bernard,401,165,10,0
DeKalb,not available,State House,84,Democrat,Hunter Kemp,545,304,31,0
DeKalb,not available,State House,84,Democrat,Mary Margaret Oliver,4678,2429,308,1
DeKalb,not available,State House,85,Democrat,Karla L. Drenner,3299,1696,165,2
DeKalb,not available,State House,86,Democrat,Imani Barnes,2920,1755,206,0
DeKalb,not available,State House,86,Republican,Barry 'Z' Zisholtz,284,115,29,0
DeKalb,not available,State House,87,Democrat,Viola Davis,3029,1855,157,0
DeKalb,not available,State House,88,Democrat,Billy Mitchell,2675,1979,195,1
DeKalb,not available,State House,88,Republican,William Park Freeman,292,182,46,0
DeKalb,not available,State House,89,Democrat,Omari Crawford,4605,2555,275,1
DeKalb,not available,State House,90,Democrat,Becky Evans,1571,1139,141,1
DeKalb,not available,State House,90,Democrat,Saira Draper,3642,2150,165,0
DeKalb,not available,State House,91,Democrat,Angela Moore,1191,862,37,0
DeKalb,not available,State House,91,Democrat,Dee Dawkins-Haigler,976,621,25,0
DeKalb,not available,State House,91,Democrat,Marcus Akins,166,111,5,0
DeKalb,not available,State House,93,Democrat,Doreen Carter,803,526,41,0
DeKalb,not available,State House,94,Democrat,Karen Bennett,1843,1269,79,0
DeKalb,not available,State House,95,Democrat,Dar'shun Kendrick,995,597,40,0
DeKalb,not available,State House,101,Democrat,Scott Holcomb,2873,1065,130,0
DeKalb,not available,State House,101,Republican,Kendra Biegalski,562,188,36,0
DeKalb,not available,State House,115,Democrat,Regina Lewis-Ward,2622,2685,166,0
DeKalb,not available,State House,116,Democrat,El-Mahdi Holly,1618,1409,78,0
DeKalb,not available,State House,116,Republican,Reign Stevens,17,22,2,0
DeKalb,not available,State Senate,10,Democrat,Emanuel D. Jones,10836,7732,658,5
DeKalb,not available,State Senate,10,Republican,Furquan Stafford,466,174,46,0
DeKalb,not available,State Senate,40,Democrat,David Lubin,1542,1494,74,0
DeKalb,not available,State Senate,40,Democrat,Sally Harrell,4230,2821,179,3
DeKalb,not available,State Senate,40,Republican,Amelia K. Siamomua,1853,1020,69,0
DeKalb,not available,State Senate,41,Democrat,Kim Jackson,7887,4630,448,1
DeKalb,not available,State Senate,41,Republican,Jeff Newlin,874,305,68,0
DeKalb,not available,State Senate,43,Democrat,Tonya P. Anderson,817,553,29,0
DeKalb,not available,State Senate,44,Democrat,Elena Parent,9615,4924,492,5
DeKalb,not available,State Senate,44,Democrat,Nadine Thomas,2578,1724,195,2
DeKalb,not available,State Senate,55,Democrat,Iris Knight-Hamilton,1354,938,96,0
DeKalb,not available,State Senate,55,Democrat,"Osborn Murray, III",338,219,10,0
DeKalb,not available,State Senate,55,Democrat,Randal Mangham,2304,1672,76,0
DeKalb,not available,State Senate,55,Democrat,Robin Biro,1497,1077,115,0
DeKalb,not available,State Senate,55,Democrat,Verdaillia Turner,1448,957,93,1
DeKalb,not available,State Senate,55,Republican,Mary Williams Benefield,576,368,63,0
DeKalb,not available,Superior Court Judge,Stone Mountain Judicial Circuit,Nonpartisan,Brian E. Lake,45245,27905,2358,30
DeKalb,not available,Superior Court Judge,Stone Mountain Judicial Circuit,Nonpartisan,Gregory A. Adams,45928,28567,2448,30
DeKalb,not available,Superior Court Judge,Stone Mountain Judicial Circuit,Nonpartisan,Nora Polk,45151,27875,2399,32
DeKalb,not available,Superior Court Judge,Stone Mountain Judicial Circuit,Nonpartisan,Shondeana Crews Morris,45453,28130,2411,33
DeKalb,not available,Superior Court Judge,Stone Mountain Judicial Circuit,Nonpartisan,Stacey K. Hydrick,45661,28240,2390,30
DeKalb,not available,Superior Court Judge,Stone Mountain Judicial Circuit,Nonpartisan,Tangela M. Barrie,45904,28428,2434,32
DeKalb,not available,Superior Court Judge,Stone Mountain Judicial Circuit,Nonpartisan,Yolanda C. Parker-Smith,45715,28288,2428,32
DeKalb,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,19521,12541,1079,15
DeKalb,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,33284,19178,1851,22
DeKalb,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,46225,28397,2441,33
DeKalb,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,46184,28355,2443,33
DeKalb,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,45801,28075,2371,33
DeKalb,not available,U.S. House,4,Democrat,"Henry 'Hank' Johnson, Jr.",25682,19170,1471,17
DeKalb,not available,U.S. House,4,Republican,Eugene Yu,2783,1580,177,0
DeKalb,not available,U.S. House,5,Democrat,Nikema Williams,17552,7963,907,12
DeKalb,not available,U.S. House,5,Republican,"John """"Bongo"""" Salvesen",1425,409,104,3
DeKalb,not available,U.S. House,13,Democrat,Brian K. Johnson,64,75,4,0
DeKalb,not available,U.S. House,13,Democrat,David Scott,890,1114,77,0
DeKalb,not available,U.S. House,13,Democrat,Karen Rene',135,130,3,0
DeKalb,not available,U.S. House,13,Democrat,Marcus Flowers,102,90,4,0
DeKalb,not available,U.S. House,13,Democrat,Mark Baker,120,90,1,0
DeKalb,not available,U.S. House,13,Democrat,Rashid Malik,69,42,0,1
DeKalb,not available,U.S. House,13,Democrat,Uloma Kama,19,25,1,0
DeKalb,not available,U.S. House,13,Republican,Johsie Cruz Fletcher,8,9,1,0
DeKalb,not available,U.S. House,13,Republican,Jonathan Chavez,17,16,3,0
Decatur,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,1166,599,87,1
Decatur,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,1166,608,85,1
Decatur,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,1170,595,84,1
Decatur,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,787,391,52,0
Decatur,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,1162,602,85,1
Decatur,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,1184,615,85,1
Decatur,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,1170,612,85,1
Decatur,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,448,253,41,1
Decatur,not available,District Attorney,South Georgia Judicial Circuit,Republican,Joe Mulholland,810,420,37,0
Decatur,not available,State House,171,Republican,Crosby Steen,400,221,15,0
Decatur,not available,State House,171,Republican,Joe Campbell,634,305,29,0
Decatur,not available,State Senate,11,Republican,Sam Watson,835,418,38,0
Decatur,not available,Superior Court Judge,South Georgia Judicial Circuit,Nonpartisan,Heather Hendricks Lanier,1207,631,85,1
Decatur,not available,Superior Court Judge,South Georgia Judicial Circuit,Nonpartisan,"Lawton Chad Heard, Jr.",1182,619,84,0
Decatur,not available,Superior Court Judge,South Georgia Judicial Circuit,Nonpartisan,Margaret Claire Chason,1195,623,85,1
Decatur,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,714,401,61,1
Decatur,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,581,284,31,0
Decatur,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,1187,609,86,1
Decatur,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,1185,612,86,1
Decatur,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,1181,605,86,0
Decatur,not available,U.S. House,2,Democrat,Sanford Bishop,391,216,52,1
Decatur,not available,U.S. House,2,Republican,A. Wayne Johnson,435,257,23,0
Decatur,not available,U.S. House,2,Republican,Chuck Hand,263,110,9,0
Decatur,not available,U.S. House,2,Republican,Michael Nixon,130,55,5,0
Decatur,not available,U.S. House,2,Republican,Regina 'Reggie' Liparoto,40,17,1,0
Dodge,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,812,371,61,0
Dodge,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,813,376,60,0
Dodge,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,815,378,61,0
Dodge,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,716,359,68,0
Dodge,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,811,380,64,0
Dodge,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,824,383,58,0
Dodge,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,823,387,61,0
Dodge,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,178,76,15,0
Dodge,not available,District Attorney,Oconee Judicial Circuit,Republican,Timothy G. Vaughn,722,349,52,0
Dodge,not available,State House,133,Republican,Danny Mathis,753,353,55,0
Dodge,not available,State Senate,20,Republican,Larry Walker,592,317,61,0
Dodge,not available,State Senate,20,Republican,Tori Branum,241,85,7,0
Dodge,not available,Superior Court Judge,Oconee Judicial Circuit,Nonpartisan,C. Michael 'Mike' Johnson,850,409,75,0
Dodge,not available,Superior Court Judge,Oconee Judicial Circuit,Nonpartisan,"Howard C. Kaufold, Jr",814,383,71,0
Dodge,not available,Superior Court Judge,Oconee Judicial Circuit,Nonpartisan,Sarah F. Wall,861,407,67,0
Dodge,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,587,279,52,0
Dodge,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,360,174,31,0
Dodge,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,835,395,63,0
Dodge,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,817,389,59,0
Dodge,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,815,386,59,0
Dodge,not available,U.S. House,8,Democrat,Darrius Butler,104,46,10,0
Dodge,not available,U.S. House,8,Democrat,Vince Watkins,29,16,9,0
Dodge,not available,U.S. House,8,Republican,Austin Scott,745,348,56,0
Dooly,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,632,464,32,0
Dooly,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,635,467,31,0
Dooly,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,621,462,34,0
Dooly,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,496,385,23,0
Dooly,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,634,467,34,0
Dooly,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,647,470,33,0
Dooly,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,634,461,32,0
Dooly,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,193,114,16,0
Dooly,not available,State House,150,Democrat,Patty Marie Stinson,350,227,28,0
Dooly,not available,State House,150,Republican,Cary Moore,267,227,7,0
Dooly,not available,State Senate,20,Republican,Larry Walker,239,253,10,0
Dooly,not available,State Senate,20,Republican,Tori Branum,112,48,4,0
Dooly,not available,Superior Court Judge,Cordele Judicial Circuit,Nonpartisan,Amy Bryant,446,246,18,0
Dooly,not available,Superior Court Judge,Cordele Judicial Circuit,Nonpartisan,Chris Hughes,703,518,38,0
Dooly,not available,Superior Court Judge,Cordele Judicial Circuit,Nonpartisan,Gill Braddy,616,460,37,0
Dooly,not available,Superior Court Judge,Cordele Judicial Circuit,Nonpartisan,Lauren Warbington Fletcher,477,395,29,0
Dooly,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,399,285,27,0
Dooly,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,346,242,14,0
Dooly,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,632,468,34,0
Dooly,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,636,473,33,0
Dooly,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,628,464,35,0
Dooly,not available,U.S. House,2,Democrat,Sanford Bishop,418,265,28,0
Dooly,not available,U.S. House,2,Republican,A. Wayne Johnson,119,150,9,0
Dooly,not available,U.S. House,2,Republican,Chuck Hand,100,59,0,0
Dooly,not available,U.S. House,2,Republican,Michael Nixon,71,50,5,0
Dooly,not available,U.S. House,2,Republican,Regina 'Reggie' Liparoto,5,1,0,0
Dougherty,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,5673,2644,263,3
Dougherty,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,5642,2644,262,3
Dougherty,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,5626,2628,260,3
Dougherty,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,2524,939,98,2
Dougherty,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,5648,2647,261,3
Dougherty,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,5946,2765,284,5
Dougherty,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,5689,2660,266,4
Dougherty,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,3428,1840,183,1
Dougherty,not available,District Attorney,Dougherty Judicial Circuit,Democrat,Elizabeth 'Givens' Gibson,1669,828,48,1
Dougherty,not available,District Attorney,Dougherty Judicial Circuit,Democrat,Gregory W. Edwards,3395,1881,214,5
Dougherty,not available,State House,151,Republican,Mike Cheokas,152,23,7,0
Dougherty,not available,State House,152,Republican,William J. 'Bill' Yearta,130,18,0,0
Dougherty,not available,State House,153,Democrat,David Sampson,1622,950,70,2
Dougherty,not available,State House,153,Democrat,Joshua Anthony,596,344,41,1
Dougherty,not available,State House,153,Democrat,Tracy Taylor,662,265,15,1
Dougherty,not available,State House,153,Republican,Brenda Battle,664,169,26,1
Dougherty,not available,State House,154,Republican,Gerald E. Greene,82,6,4,0
Dougherty,not available,State Senate,12,Democrat,Freddie Powell Sims,4653,2514,245,4
Dougherty,not available,Superior Court Judge,Dougherty Judicial Circuit,Nonpartisan,Denise Marshall,5931,2795,277,3
Dougherty,not available,Superior Court Judge,Dougherty Judicial Circuit,Nonpartisan,Michael R. Tabarrok,1366,356,52,1
Dougherty,not available,Superior Court Judge,Dougherty Judicial Circuit,Nonpartisan,Valerie Brown-Williams,2020,1007,106,0
Dougherty,not available,Superior Court Judge,Dougherty Judicial Circuit,Nonpartisan,Victoria Johnson,3011,1612,147,3
Dougherty,not available,Superior Court Judge,Dougherty Judicial Circuit,Nonpartisan,Victoria S. Darrisaw,5867,2774,277,4
Dougherty,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,3093,1339,155,2
Dougherty,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,2986,1470,141,2
Dougherty,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,5721,2667,269,5
Dougherty,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,5693,2675,262,4
Dougherty,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,5674,2652,265,5
Dougherty,not available,U.S. House,2,Democrat,Sanford Bishop,4897,2660,265,6
Dougherty,not available,U.S. House,2,Republican,A. Wayne Johnson,448,123,22,0
Dougherty,not available,U.S. House,2,Republican,Chuck Hand,343,52,10,0
Dougherty,not available,U.S. House,2,Republican,Michael Nixon,273,48,9,1
Dougherty,not available,U.S. House,2,Republican,Regina 'Reggie' Liparoto,59,13,1,0
Douglas,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,8335,6853,375,4
Douglas,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,8283,6797,374,4
Douglas,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,8269,6760,374,3
Douglas,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,3789,3314,209,2
Douglas,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,8255,6775,378,4
Douglas,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,8366,6870,384,4
Douglas,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,8335,6831,379,4
Douglas,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,5215,4122,226,2
Douglas,not available,District Attorney,Douglas Judicial Circuit,Democrat,Dalia Racine,6359,5564,262,2
Douglas,not available,State House,40,Democrat,Abby Amore,380,408,8,0
Douglas,not available,State House,40,Democrat,Montenia Edwards,596,559,28,0
Douglas,not available,State House,40,Republican,Kimberly R. New,740,465,44,0
Douglas,not available,State House,64,Democrat,Sylvia Wayfer Baker,3160,2626,120,0
Douglas,not available,State House,64,Republican,Cassaundra Burks,752,521,49,0
Douglas,not available,State House,66,Democrat,Kimberly Alexander,2342,2123,115,2
Douglas,not available,State Senate,28,Democrat,Donzella James,3277,3092,178,2
